customer_id,city,city_tier,channel,age,gender,recency_days,frequency,monetary,avg_order_value,first_order_date,last_order_date,r_score,f_score,m_score,rfm_total,rfm_segment,monetary_percentile,churned,monetary_log,avg_order_log,lifespan_days,orders_per_month,tier_encoded,channel_encoded,churn_probability,churn_risk
3066,Chennai,Tier-1,Organic Search,24,Male,3,2,165030.0,82515.0,2024-12-17,2024-12-28,5,3,4,12,Loyal,75.8,0,12.013888614023587,11.320747492912899,11,1.463,3,4,0.0,
4968,Jaipur,Tier-2,Social Media,21,Female,3,3,105040.0,35013.33,2024-12-17,2024-12-28,5,3,4,12,Loyal,60.8,0,11.56210602911415,10.463512685249972,11,2.195,2,3,0.0,
3594,Lucknow,Tier-2,Organic Search,43,Male,3,3,112250.0,37416.67,2024-08-31,2024-12-28,5,3,4,12,Loyal,63.0,0,11.628492714250788,10.529898331721638,119,0.604,2,4,0.0,
8598,Mumbai,Tier-1,Email Campaign,25,Male,3,4,68070.0,17017.5,2023-02-06,2024-12-28,5,4,3,12,Loyal,47.1,0,11.128306557093602,9.742056266633677,691,0.166,3,3,0.0,
282,Mumbai,Tier-1,App,33,Female,4,2,152000.0,76000.0,2024-12-01,2024-12-27,5,3,4,12,Loyal,73.0,0,11.931642378754141,11.23850177707664,26,1.071,3,2,0.0,
6223,Chennai,Tier-1,Paid Ads,18,Male,4,4,64790.0,16197.5,2024-12-02,2024-12-27,5,4,3,12,Loyal,45.7,0,11.078921983805522,9.692673924340925,25,2.182,3,2,0.0,
3207,Jodhpur,Tier-3,Organic Search,18,Female,5,2,185610.0,92805.0,2023-12-11,2024-12-26,5,3,4,12,Loyal,79.4,0,12.131408364819382,11.43826657185665,381,0.146,1,4,0.0,
2861,Bengaluru,Tier-1,Email Campaign,28,Female,5,4,87134.0,21783.5,2023-02-07,2024-12-26,5,4,3,12,Loyal,54.8,0,11.375213919094742,9.988953986715968,688,0.167,3,3,0.0,
5350,Kochi,Tier-2,Social Media,37,Male,6,4,99000.0,24750.0,2024-04-11,2024-12-25,5,4,3,12,Loyal,59.0,0,11.502885230075814,10.11662117122102,258,0.417,2,3,0.0,
9259,Nashik,Tier-3,Paid Ads,21,Male,6,5,65391.5,13078.3,2023-08-08,2024-12-25,5,4,3,12,Loyal,46.0,0,11.088162851970079,9.478786106759541,505,0.28,1,2,0.0,
4705,Ahmedabad,Tier-2,Paid Ads,18,Male,7,4,73100.0,18275.0,2023-08-31,2024-12-24,5,4,3,12,Loyal,49.2,0,11.199597325534862,9.813344002683163,481,0.235,2,2,0.0,
5443,Hyderabad,Tier-1,Organic Search,38,Male,7,4,83308.0,20827.0,2024-12-01,2024-12-24,5,4,3,12,Loyal,53.3,0,11.330311865535974,9.944053514282789,23,2.264,3,4,0.0,
1452,Varanasi,Tier-3,Social Media,37,Male,8,2,108310.0,54155.0,2023-04-12,2024-12-23,5,3,4,12,Loyal,61.8,0,11.592761997544986,10.899624049615001,621,0.092,1,3,0.0,
732,Meerut,Tier-3,Organic Search,18,Male,8,3,104880.0,34960.0,2023-11-12,2024-12-23,5,3,4,12,Loyal,60.7,0,11.560581653098458,10.461988433479375,407,0.206,1,4,0.0,
3694,Bengaluru,Tier-1,Organic Search,27,Male,8,4,60328.5,15082.13,2024-12-02,2024-12-23,5,4,3,12,Loyal,43.7,0,11.007576483649759,9.621332179706114,21,2.353,3,4,0.0,
2639,Bengaluru,Tier-1,Organic Search,22,Male,8,5,91746.0,18349.2,2023-10-01,2024-12-23,5,4,3,12,Loyal,56.5,0,11.426790067834556,9.817395752605883,449,0.313,3,4,0.0,
5199,Delhi,Tier-1,Paid Ads,40,Male,8,5,99250.0,19850.0,2024-12-03,2024-12-23,5,4,3,12,Loyal,59.1,0,11.50540727406543,9.89600966268017,20,3.0,3,2,0.0,
3655,Nagpur,Tier-2,Paid Ads,18,Male,9,2,159390.0,79695.0,2024-12-15,2024-12-22,5,3,4,12,Loyal,74.8,0,11.979115582012735,11.285974675313065,7,1.622,2,2,0.0,
2634,Patna,Tier-3,App,37,Male,9,4,54770.0,13692.5,2024-01-02,2024-12-22,5,4,3,12,Loyal,41.0,0,10.91091613578162,9.524676546673245,355,0.312,1,2,0.0,
6728,Kolkata,Tier-1,Paid Ads,25,Male,9,4,55770.0,13942.5,2024-07-24,2024-12-22,5,4,3,12,Loyal,41.5,0,10.929009300010007,9.542768728840374,151,0.663,3,2,0.0,
5382,Hyderabad,Tier-1,Paid Ads,40,Male,10,2,101680.0,50840.0,2024-12-02,2024-12-21,5,3,4,12,Loyal,60.0,0,11.529595740590741,10.83645839466148,19,1.224,3,2,0.0,
1687,Surat,Tier-2,Direct,43,Male,10,2,118757.0,59378.5,2024-12-19,2024-12-21,5,3,4,12,Loyal,64.6,0,11.68484308804879,10.99170432793875,2,1.875,2,1,0.0,
7172,Kolkata,Tier-1,Email Campaign,40,Male,10,2,121190.0,60595.0,2024-12-05,2024-12-21,5,3,4,12,Loyal,65.3,0,11.70512309243439,11.011984163278214,16,1.304,3,3,0.0,
703,Kochi,Tier-2,Social Media,18,Male,10,2,129333.5,64666.75,2024-12-17,2024-12-21,5,3,4,12,Loyal,67.4,0,11.770157350515172,11.077017901814353,4,1.765,2,3,0.0,
278,Chennai,Tier-1,Paid Ads,40,Male,10,2,139710.0,69855.0,2023-03-07,2024-12-21,5,3,4,12,Loyal,70.4,0,11.84733128230269,11.15419125934967,655,0.088,3,2,0.0,
6254,Lucknow,Tier-2,Social Media,42,Male,10,2,151890.0,75945.0,2024-05-12,2024-12-21,5,3,4,12,Loyal,73.0,0,11.930918437322289,11.237777840409223,223,0.237,2,3,0.0,
8280,Pune,Tier-2,Direct,18,Male,10,4,67340.0,16835.0,2024-12-08,2024-12-21,5,4,3,12,Loyal,46.8,0,11.117524542619655,9.731274729890462,13,2.791,2,1,0.0,
9694,Mumbai,Tier-1,App,37,Female,10,4,79117.0,19779.25,2023-02-10,2024-12-21,5,4,3,12,Loyal,51.4,0,11.278695687918454,9.892439244126153,680,0.169,3,2,0.0,
774,Delhi,Tier-1,Social Media,47,Other,11,2,132620.0,66310.0,2023-02-21,2024-12-20,5,3,4,12,Loyal,68.4,0,11.795250715235253,11.102111074930848,668,0.086,3,3,0.0,
4812,Jodhpur,Tier-3,Email Campaign,33,Female,11,2,152173.5,76086.75,2023-06-01,2024-12-20,5,3,4,12,Loyal,73.1,0,11.93278316766591,11.2396425584876,568,0.1,1,3,0.0,
4335,Jodhpur,Tier-3,Referral,32,Female,11,3,111822.0,37274.0,2024-07-16,2024-12-20,5,3,4,12,Loyal,62.9,0,11.624672543052801,10.52607813963294,157,0.481,1,5,0.0,
9061,Varanasi,Tier-3,Organic Search,38,Female,11,4,100340.0,25085.0,2023-06-21,2024-12-20,5,4,3,12,Loyal,59.5,0,11.516329664103791,10.13006520058462,548,0.208,1,4,0.0,
3596,Hyderabad,Tier-1,Social Media,35,Male,11,5,52965.0,10593.0,2024-05-22,2024-12-20,5,4,3,12,Loyal,40.1,0,10.877405477245077,9.268043082104471,212,0.62,3,3,0.0,
8861,Mumbai,Tier-1,Social Media,45,Female,12,2,111828.0,55914.0,2024-12-09,2024-12-19,5,3,4,12,Loyal,62.9,0,11.624726197837926,10.93158795946229,10,1.5,3,3,0.0,
4938,Delhi,Tier-1,Paid Ads,37,Other,12,2,125050.0,62525.0,2024-11-30,2024-12-19,5,3,4,12,Loyal,66.3,0,11.736476933075071,11.043337749220482,19,1.224,3,2,0.0,
5413,Chennai,Tier-1,Social Media,32,Female,12,2,153540.0,76770.0,2024-12-08,2024-12-19,5,3,4,12,Loyal,73.4,0,11.941722911321472,11.248582243658692,11,1.463,3,3,0.0,
3660,Surat,Tier-2,Organic Search,37,Male,12,2,185080.0,92540.0,2024-12-07,2024-12-19,5,3,4,12,Loyal,79.3,0,12.128548846075283,11.43540706854049,12,1.429,2,4,0.0,
131,Madurai,Tier-3,Social Media,26,Female,12,4,96050.0,24012.5,2023-07-12,2024-12-19,5,4,3,12,Loyal,58.1,0,11.47263457938665,10.08637145118626,526,0.216,1,3,0.0,
5205,Pune,Tier-2,Organic Search,31,Male,13,2,113420.0,56710.0,2024-02-16,2024-12-18,5,3,4,12,Loyal,63.3,0,11.638861838316314,10.945723474426929,306,0.179,2,4,0.0,
4718,Mumbai,Tier-1,Social Media,34,Female,13,4,59089.5,14772.38,2024-11-05,2024-12-18,5,4,3,12,Loyal,43.1,0,10.986825445972562,9.600582191592832,43,1.644,3,3,0.0,
9885,Hyderabad,Tier-1,Social Media,28,Female,13,4,69958.5,17489.63,2024-11-03,2024-12-18,5,4,3,12,Loyal,47.9,0,11.15567178216589,9.769420587947113,45,1.6,3,3,0.0,
6649,Kolkata,Tier-1,Referral,32,Male,13,5,89731.5,17946.3,2024-02-22,2024-12-18,5,4,3,12,Loyal,55.8,0,11.404588301265846,9.79519496477523,300,0.455,3,5,0.0,
4358,Jaipur,Tier-2,Paid Ads,44,Female,14,2,120300.0,60150.0,2024-11-29,2024-12-17,5,3,4,12,Loyal,65.0,0,11.697752214480175,11.004613346368536,18,1.25,2,2,0.0,
8194,Mumbai,Tier-1,Organic Search,35,Male,14,2,166350.0,83175.0,2024-12-03,2024-12-17,5,3,4,12,Loyal,76.1,0,12.021855292850255,11.328714123657806,14,1.364,3,4,0.0,
6510,Delhi,Tier-1,Social Media,42,Female,14,5,69450.0,13890.0,2024-03-21,2024-12-17,5,4,3,12,Loyal,47.6,0,11.14837674692692,9.53899642739739,271,0.498,3,3,0.0,
5386,Kolkata,Tier-1,Social Media,36,Female,14,5,75346.0,15069.2,2024-08-28,2024-12-17,5,4,3,12,Loyal,50.1,0,11.229859389061637,9.62047456293261,111,1.064,3,3,0.0,
2977,Mumbai,Tier-1,Social Media,18,Male,15,2,123340.0,61670.0,2024-12-09,2024-12-16,5,3,4,12,Loyal,65.9,0,11.722708156182472,11.029569083193783,7,1.622,3,3,0.0,
3874,Ahmedabad,Tier-2,Social Media,31,Female,15,2,133692.5,66846.25,2023-11-20,2024-12-16,5,3,4,12,Loyal,68.7,0,11.803305145603062,11.110165444810347,392,0.142,2,3,0.0,
4733,Bengaluru,Tier-1,Referral,32,Male,15,2,175770.0,87885.0,2024-12-15,2024-12-16,5,3,4,12,Loyal,77.7,0,12.07693729044376,11.383795799088267,1,1.935,3,5,0.0,
7448,Jodhpur,Tier-3,Organic Search,37,Male,15,3,109780.0,36593.33,2024-03-30,2024-12-16,5,3,4,12,Loyal,62.2,0,11.606242751189738,10.507648589355632,261,0.309,1,4,0.0,
8655,Hyderabad,Tier-1,Organic Search,20,Male,15,4,68036.0,17009.0,2024-03-16,2024-12-16,5,4,3,12,Loyal,47.0,0,11.12780695382697,9.741556685389908,275,0.393,3,4,0.0,
6328,Jodhpur,Tier-3,Paid Ads,36,Female,15,5,73495.0,14699.0,2024-07-12,2024-12-16,5,4,3,12,Loyal,49.4,0,11.204986261951303,9.595602772766828,157,0.802,1,2,0.0,
5581,Mumbai,Tier-1,Paid Ads,29,Female,16,2,133180.0,66590.0,2024-09-24,2024-12-15,5,3,4,12,Loyal,68.6,0,11.799464384271355,11.10632471226177,82,0.536,3,2,0.0,
9806,Delhi,Tier-1,Paid Ads,33,Female,16,4,75509.0,18877.25,2024-11-20,2024-12-15,5,4,3,12,Loyal,50.1,0,11.232020376797472,9.84576574472548,25,2.182,3,2,0.0,
5429,Nagpur,Tier-2,Paid Ads,42,Male,17,3,104437.0,34812.33,2024-08-04,2024-12-14,5,3,4,12,Loyal,60.6,0,11.556348872878653,10.457755638396195,132,0.556,2,2,0.0,
6001,Delhi,Tier-1,Referral,32,Male,17,4,71524.0,17881.0,2023-09-13,2024-12-14,5,4,3,12,Loyal,48.5,0,11.17780231791831,9.791549899295264,458,0.246,3,5,0.0,
2168,Agra,Tier-3,Direct,21,Male,17,4,83662.0,20915.5,2023-07-31,2024-12-14,5,4,3,12,Loyal,53.4,0,11.334552103784286,9.948293600166686,502,0.226,1,1,0.0,
1268,Bhopal,Tier-2,Social Media,29,Male,17,5,53178.0,10635.6,2023-03-09,2024-12-14,5,4,3,12,Loyal,40.2,0,10.881418860558535,9.272056162956835,646,0.222,2,3,0.0,
2884,Pune,Tier-2,Referral,29,Male,17,5,78750.0,15750.0,2023-10-14,2024-12-14,5,4,3,12,Loyal,51.2,0,11.274046255019954,9.664659134301736,427,0.328,2,5,0.0,
3322,Nashik,Tier-3,Social Media,49,Male,18,1,274660.0,274660.0,2024-12-13,2024-12-13,5,2,5,12,Potential,88.5,0,12.523292888942715,12.523292888942715,0,1.0,1,3,0.0,
8079,Bengaluru,Tier-1,Referral,39,Male,18,2,108520.0,54260.0,2023-08-16,2024-12-13,5,3,4,12,Loyal,61.9,0,11.594698981621676,10.901561015825624,485,0.117,3,5,0.0,
9502,Jodhpur,Tier-3,Paid Ads,35,Male,18,5,101250.0,20250.0,2024-11-28,2024-12-13,5,4,3,12,Loyal,59.9,0,11.525357861463222,9.915959454031448,15,3.333,1,2,0.0,
8869,Pune,Tier-2,Email Campaign,33,Female,19,4,71220.0,17805.0,2024-03-17,2024-12-12,5,4,3,12,Loyal,48.4,0,11.173542997732914,9.787290758133617,270,0.4,2,3,0.0,
241,Chandigarh,Tier-2,Paid Ads,28,Female,19,4,94340.0,23585.0,2024-12-02,2024-12-12,5,4,3,12,Loyal,57.4,0,11.454671156739673,10.068408594649915,10,3.0,2,2,0.0,
8575,Nagpur,Tier-2,Social Media,34,Male,19,5,56620.0,11324.0,2023-01-30,2024-12-12,5,4,3,12,Loyal,41.8,0,10.9441352201136,9.334767950351235,682,0.211,2,3,0.0,
3989,Mumbai,Tier-1,Organic Search,20,Male,19,5,69879.5,13975.9,2024-11-14,2024-12-12,5,4,3,12,Loyal,47.8,0,11.154541919345464,9.545161245848165,28,2.586,3,4,0.0,
3815,Jaipur,Tier-2,Social Media,24,Male,19,7,45720.0,6531.43,2024-01-02,2024-12-12,5,5,2,12,Loyal,36.5,0,10.73031298993552,8.784534281684849,345,0.56,2,3,0.0,
5103,Mumbai,Tier-1,Organic Search,18,Female,20,3,106450.0,35483.33,2024-04-11,2024-12-11,5,3,4,12,Loyal,61.2,0,11.57544006435923,10.476846469563416,244,0.328,3,4,0.0,
3375,Jodhpur,Tier-3,Email Campaign,50,Other,20,4,59280.0,14820.0,2023-12-02,2024-12-11,5,4,3,12,Loyal,43.2,0,10.990044128923504,9.603800372956915,375,0.296,1,3,0.0,
7935,Lucknow,Tier-2,Organic Search,27,Male,20,6,31313.0,5218.83,2022-11-02,2024-12-11,5,5,2,12,Loyal,29.0,0,10.351820560871468,8.560220113296559,770,0.225,2,4,0.0,
9428,Bengaluru,Tier-1,App,29,Female,21,2,173710.0,86855.0,2023-08-12,2024-12-10,5,3,4,12,Loyal,77.4,0,12.065148277800372,11.372006853911689,486,0.116,3,2,0.0,
3574,Delhi,Tier-1,Social Media,26,Female,21,3,111710.0,37236.67,2023-04-04,2024-12-10,5,3,4,12,Loyal,62.8,0,11.623670458274894,10.525076162301483,616,0.139,3,3,0.0,
2397,Mumbai,Tier-1,Social Media,41,Male,21,4,75190.0,18797.5,2024-08-08,2024-12-10,5,4,3,12,Loyal,50.0,0,11.227786821924543,9.841532358400828,124,0.779,3,3,0.0,
3924,Agra,Tier-3,Paid Ads,25,Male,22,2,113380.0,56690.0,2024-11-28,2024-12-09,5,3,4,12,Loyal,63.3,0,11.63850910773709,10.94537074695815,11,1.463,1,2,0.0,
7822,Mumbai,Tier-1,Paid Ads,59,Male,22,4,68200.0,17050.0,2024-06-21,2024-12-09,5,4,3,12,Loyal,47.1,0,11.130214506480655,9.743964132018151,171,0.597,3,2,0.0,
8909,Bengaluru,Tier-1,Social Media,31,Female,22,4,80160.5,20040.13,2024-07-21,2024-12-09,5,4,3,12,Loyal,52.0,0,11.291798628718464,9.90554194083465,141,0.702,3,3,0.0,
1808,Chandigarh,Tier-2,Referral,38,Male,23,2,115940.0,57970.0,2024-01-25,2024-12-08,5,3,4,12,Loyal,64.0,0,11.660836720007467,10.967698164486874,318,0.172,2,5,0.0,
4336,Kolkata,Tier-1,Organic Search,21,Female,23,2,139790.0,69895.0,2024-06-24,2024-12-08,5,3,4,12,Loyal,70.4,0,11.847903729027111,11.15476370197793,167,0.305,3,4,0.0,
7150,Jodhpur,Tier-3,Social Media,38,Male,23,4,68330.0,17082.5,2024-02-19,2024-12-08,5,4,3,12,Loyal,47.2,0,11.132118822527973,9.745868364382515,293,0.372,1,3,0.0,
1785,Chennai,Tier-1,Social Media,18,Male,23,4,91170.0,22792.5,2024-11-18,2024-12-08,5,4,3,12,Loyal,56.2,0,11.42049214303914,10.034230686578004,20,2.4,3,3,0.0,
1281,Delhi,Tier-1,Organic Search,29,Male,23,4,93580.0,23395.0,2024-11-15,2024-12-08,5,4,3,12,Loyal,57.1,0,11.446582650407139,10.060320346562916,23,2.264,3,4,0.0,
3735,Madurai,Tier-3,Paid Ads,33,Male,23,5,53613.0,10722.6,2023-10-25,2024-12-08,5,4,3,12,Loyal,40.4,0,10.889565506983523,9.2802021991451,410,0.341,1,2,0.0,
4421,Pune,Tier-2,Email Campaign,53,Male,23,5,95660.0,19132.0,2023-05-27,2024-12-08,5,4,3,12,Loyal,57.9,0,11.4685659708698,9.859169871885003,561,0.254,2,3,0.0,
9821,Mumbai,Tier-1,Organic Search,30,Female,24,4,68063.0,17015.75,2024-05-21,2024-12-07,5,4,3,12,Loyal,47.1,0,11.128203717999964,9.741953432072359,200,0.522,3,4,0.0,
4059,Hyderabad,Tier-1,Social Media,30,Male,24,4,82785.0,20696.25,2024-10-28,2024-12-07,5,4,3,12,Loyal,53.0,0,11.324014243951753,9.93775612018654,40,1.714,3,3,0.0,
716,Chennai,Tier-1,Paid Ads,38,Male,25,2,123960.0,61980.0,2024-12-02,2024-12-06,5,3,4,12,Loyal,66.0,0,11.72772227898757,11.034583165448435,4,1.765,3,2,0.0,
1845,Kolkata,Tier-1,Organic Search,31,Female,25,5,100180.0,20036.0,2024-08-15,2024-12-06,5,4,3,12,Loyal,59.4,0,11.51473382889413,9.905335843393745,113,1.049,3,4,0.0,
2139,Hyderabad,Tier-1,Direct,35,Female,27,2,137788.0,68894.0,2023-03-14,2024-12-04,5,3,4,12,Loyal,69.9,0,11.833478808540901,11.140338885428003,631,0.091,3,1,0.0,
4100,Ahmedabad,Tier-2,Social Media,31,Male,27,4,80810.0,20202.5,2023-11-04,2024-12-04,5,4,3,12,Loyal,52.3,0,11.299868373857027,9.91361113570698,396,0.282,2,3,0.0,
3734,Mumbai,Tier-1,Email Campaign,35,Male,27,4,91741.0,22935.25,2023-03-16,2024-12-04,5,4,3,12,Loyal,56.5,0,11.426735568654756,10.040473907399162,629,0.182,3,3,0.0,
1136,Nashik,Tier-3,Social Media,32,Male,28,2,175090.0,87545.0,2022-11-17,2024-12-03,5,3,4,12,Loyal,77.6,0,12.073061117752502,11.379919648492077,747,0.077,1,3,0.0,
8157,Jaipur,Tier-2,Organic Search,18,Female,28,4,95624.5,23906.13,2024-08-16,2024-12-03,5,4,3,12,Loyal,57.9,0,11.468194799873338,10.081932019788974,109,0.863,2,4,0.0,
7643,Chennai,Tier-1,Paid Ads,32,Male,28,6,41198.0,6866.33,2024-11-04,2024-12-03,5,5,2,12,Loyal,34.1,0,10.626169263198392,8.834530663385642,29,3.051,3,2,0.0,
6010,Chandigarh,Tier-2,Organic Search,31,Male,29,4,88470.0,22117.5,2024-02-23,2024-12-02,5,4,3,12,Loyal,55.4,0,11.390430093680195,10.004169641402038,283,0.383,2,4,0.0,
7221,Agra,Tier-3,Organic Search,23,Female,29,5,72911.0,14582.2,2022-07-14,2024-12-02,5,4,3,12,Loyal,49.1,0,11.197008513503663,9.587625460218712,872,0.166,1,4,0.0,
372,Surat,Tier-2,Social Media,22,Female,29,6,38612.0,6435.33,2024-04-21,2024-12-02,5,5,2,12,Loyal,32.8,0,10.561344286317487,8.769713780881084,225,0.706,2,3,0.0,
1267,Jaipur,Tier-2,Social Media,20,Female,30,2,102740.0,51370.0,2023-11-03,2024-12-01,5,3,4,12,Loyal,60.3,0,11.539966537281268,10.846829089886597,394,0.142,2,3,0.0,
1004,Coimbatore,Tier-2,Referral,18,Male,30,2,172240.0,86120.0,2023-11-24,2024-12-01,5,3,4,12,Loyal,77.1,0,12.05664993787369,11.363508563115483,373,0.149,2,5,0.0,
9073,Kolkata,Tier-1,Paid Ads,19,Male,30,4,88292.0,22073.0,2024-06-21,2024-12-01,5,4,3,12,Loyal,55.3,0,11.388416108251418,10.002155724332829,163,0.622,3,2,0.0,
4926,Bhopal,Tier-2,Referral,38,Female,30,5,86336.0,17267.2,2024-01-09,2024-12-01,5,4,3,12,Loyal,54.5,0,11.366013522154168,9.756621938725507,327,0.42,2,5,0.0,
8858,Kochi,Tier-2,Organic Search,42,Male,30,6,47610.0,7935.0,2024-02-28,2024-12-01,5,5,2,12,Loyal,37.4,0,10.770819105958742,8.979164648964709,277,0.586,2,4,0.0,
8727,Meerut,Tier-3,App,29,Female,30,7,45051.0,6435.86,2024-03-21,2024-12-01,5,5,2,12,Loyal,36.1,0,10.715572657167588,8.769796122554018,255,0.737,1,2,0.0,
3308,Delhi,Tier-1,Organic Search,35,Female,31,2,106306.0,53153.0,2024-11-20,2024-11-30,5,3,4,12,Loyal,61.1,0,11.574086413525997,10.880948639640087,10,1.5,3,4,0.0,
8900,Jaipur,Tier-2,Referral,43,Male,31,4,68564.0,17141.0,2024-08-11,2024-11-30,5,4,3,12,Loyal,47.2,0,11.135537479433955,9.749286871458828,111,0.851,2,5,0.0,
5284,Coimbatore,Tier-2,Organic Search,39,Male,31,4,79430.0,19857.5,2024-11-10,2024-11-30,5,4,3,12,Loyal,51.6,0,11.282643999249553,9.896387406045822,20,2.4,2,4,0.0,
6750,Bengaluru,Tier-1,Paid Ads,18,Male,31,4,85530.0,21382.5,2024-11-11,2024-11-30,5,4,3,12,Loyal,54.2,0,11.356634162310524,9.970374875577566,19,2.449,3,2,0.0,
2316,Lucknow,Tier-2,Email Campaign,18,Female,32,2,142210.0,71105.0,2024-05-02,2024-11-29,5,3,4,12,Loyal,70.9,0,11.865067149196319,11.171927000416504,211,0.249,2,3,0.0,
8569,Delhi,Tier-1,Organic Search,37,Female,32,2,159460.0,79730.0,2023-06-07,2024-11-29,5,3,4,12,Loyal,74.8,0,11.979554657202005,11.286413747748252,541,0.105,3,4,0.0,
431,Bhopal,Tier-2,Organic Search,35,Male,32,4,53225.5,13306.38,2023-05-12,2024-11-29,5,4,3,12,Loyal,40.3,0,10.882311671609754,9.496074047534904,567,0.201,2,4,0.0,
1919,Surat,Tier-2,Email Campaign,33,Male,32,5,89766.5,17953.3,2024-03-08,2024-11-29,5,4,3,12,Loyal,55.8,0,11.404978273415635,9.79558491954542,266,0.507,2,3,0.0,
7106,Jodhpur,Tier-3,Social Media,37,Male,33,4,75450.0,18862.5,2023-12-03,2024-11-28,5,4,3,12,Loyal,50.1,0,11.231238717918634,9.844984116912729,361,0.307,1,3,0.0,
2402,Pune,Tier-2,Social Media,34,Female,33,5,68410.0,13682.0,2024-11-15,2024-11-28,5,4,3,12,Loyal,47.2,0,11.13328890939415,9.52390946537981,13,3.488,2,3,0.0,
5789,Ahmedabad,Tier-2,App,45,Male,34,5,65800.0,13160.0,2024-04-23,2024-11-27,5,4,3,12,Loyal,46.2,0,11.094390314766315,9.485013189834323,218,0.605,2,2,0.0,
9019,Agra,Tier-3,Social Media,18,Female,35,2,159704.5,79852.25,2024-06-04,2024-11-26,5,3,4,12,Loyal,74.9,0,11.981086773184277,11.287945854129848,175,0.293,1,3,0.0,
7704,Kochi,Tier-2,App,31,Male,35,2,163059.0,81529.5,2024-02-18,2024-11-26,5,3,4,12,Loyal,75.5,0,12.001873510216901,11.308732462350036,282,0.192,2,2,0.0,
8903,Jaipur,Tier-2,App,35,Female,35,4,62090.0,15522.5,2023-10-04,2024-11-26,5,4,3,12,Loyal,44.4,0,11.036356329882327,9.650110283776337,419,0.267,2,2,0.0,
9774,Jaipur,Tier-2,App,25,Female,35,5,87750.0,17550.0,2023-10-21,2024-11-26,5,4,3,12,Loyal,55.1,0,11.382258537274573,9.77286620732769,402,0.347,2,2,0.0,
56,Jaipur,Tier-2,Paid Ads,37,Female,35,5,96376.0,19275.2,2022-09-08,2024-11-26,5,4,3,12,Loyal,58.2,0,11.476022862920084,9.866626453302993,810,0.179,2,2,0.0,
3748,Surat,Tier-2,Organic Search,37,Female,35,5,97346.0,19469.2,2022-10-04,2024-11-26,5,4,3,12,Loyal,58.6,0,11.486037193684517,9.876640370527149,784,0.184,2,4,0.0,
3069,Chennai,Tier-1,Social Media,39,Male,36,2,110180.0,55090.0,2022-04-26,2024-11-25,5,3,4,12,Loyal,62.3,0,11.60987974704288,10.916741642416737,944,0.062,3,3,0.0,
3876,Delhi,Tier-1,Organic Search,18,Female,36,4,58040.0,14510.0,2024-11-01,2024-11-25,5,4,3,12,Loyal,42.5,0,10.968904936346597,9.582662261491093,24,2.222,3,4,0.0,
110,Kochi,Tier-2,Social Media,34,Female,36,4,59864.0,14966.0,2022-04-10,2024-11-25,5,4,3,12,Loyal,43.4,0,10.999847306150944,9.613603056529147,960,0.121,2,3,0.0,
8132,Patna,Tier-3,Paid Ads,44,Female,36,4,72460.0,18115.0,2023-10-16,2024-11-25,5,4,3,12,Loyal,48.9,0,11.190803765071477,9.804550804676104,406,0.275,1,2,0.0,
7723,Chennai,Tier-1,Social Media,48,Male,36,4,100722.5,25180.63,2024-06-05,2024-11-25,5,4,3,12,Loyal,59.7,0,11.520134417915898,10.133870039418994,173,0.591,3,3,0.0,
7811,Bhopal,Tier-2,Organic Search,31,Male,36,5,105090.0,21018.0,2023-09-06,2024-11-25,4,4,4,12,Champion,60.8,0,11.562581920467618,9.95318206955998,446,0.315,2,4,0.0,
9117,Kolkata,Tier-1,Paid Ads,30,Male,36,5,124757.0,24951.4,2024-11-19,2024-11-25,4,4,4,12,Champion,66.2,0,11.73413113981415,10.124725288938244,6,4.167,3,2,0.0,
3626,Kolkata,Tier-1,Referral,32,Female,36,5,144130.0,28826.0,2023-12-25,2024-11-25,4,4,4,12,Champion,71.3,0,11.878477887233888,10.269067726945378,336,0.41,3,5,0.0,
5292,Bengaluru,Tier-1,Direct,18,Male,36,6,71948.0,11991.33,2023-10-20,2024-11-25,4,5,3,12,Loyal,48.7,0,11.183712813678275,9.392022557749375,402,0.417,3,1,0.0,
645,Patna,Tier-3,Organic Search,21,Male,37,2,225750.0,112875.0,2024-11-20,2024-11-24,4,3,5,12,Loyal,84.2,0,12.32718790094827,11.634045150037739,4,1.765,1,4,0.0,
5759,Kochi,Tier-2,Paid Ads,31,Male,37,3,170140.0,56713.33,2023-11-30,2024-11-24,4,4,4,12,Champion,76.8,0,12.04438278402524,10.945782191470132,360,0.231,2,2,0.0,
2813,Indore,Tier-2,Email Campaign,29,Female,37,4,132630.0,33157.5,2024-03-18,2024-11-24,4,4,4,12,Champion,68.5,0,11.795326115232273,10.409054373002927,251,0.427,2,3,0.0,
8067,Lucknow,Tier-2,Email Campaign,38,Female,37,5,111022.5,22204.5,2024-04-13,2024-11-24,4,4,4,12,Champion,62.6,0,11.61749716959842,10.008095284923714,225,0.588,2,3,0.0,
9251,Chennai,Tier-1,Organic Search,53,Male,37,5,141603.0,28320.6,2022-11-27,2024-11-24,4,4,4,12,Champion,70.8,0,11.860789708430342,10.251380043386892,728,0.198,3,4,0.0,
8520,Delhi,Tier-1,Paid Ads,43,Male,38,3,161557.5,53852.5,2024-11-08,2024-11-23,4,4,4,12,Champion,75.2,0,11.992622585157893,10.894022675829902,15,2.0,3,2,0.0,
